rent_station_no,rent_station_name,latitude,longitude,district_name,detail_address,rent_hour,hour_rent_cnt,total_rent_cnt,hour_ratio,cluster,time
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,0,534.0,39667.0,0.013462072,1,2025-01-01 00:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,1,248.0,39667.0,0.006252048,1,2025-01-01 01:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,2,168.0,39667.0,0.004235259,1,2025-01-01 02:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,3,117.0,39667.0,0.002949555,1,2025-01-01 03:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,4,113.0,39667.0,0.002848716,1,2025-01-01 04:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,5,187.0,39667.0,0.004714246,1,2025-01-01 05:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,6,213.0,39667.0,0.005369703,1,2025-01-01 06:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,7,429.0,39667.0,0.010815035,1,2025-01-01 07:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,8,1435.0,39667.0,0.036176167,1,2025-01-01 08:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,9,1069.0,39667.0,0.026949353,1,2025-01-01 09:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,10,1403.0,39667.0,0.035369451,1,2025-01-01 10:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,11,1748.0,39667.0,0.044066857,1,2025-01-01 11:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,12,2146.0,39667.0,0.054100386,1,2025-01-01 12:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,13,2196.0,39667.0,0.055360879,1,2025-01-01 13:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,14,2227.0,39667.0,0.056142385,1,2025-01-01 14:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,15,2483.0,39667.0,0.062596113,1,2025-01-01 15:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,16,3385.0,39667.0,0.085335417,1,2025-01-01 16:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,17,3924.0,39667.0,0.098923538,1,2025-01-01 17:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,18,5524.0,39667.0,0.139259334,1,2025-01-01 18:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,19,3160.0,39667.0,0.079663196,1,2025-01-01 19:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,20,2612.0,39667.0,0.065848186,1,2025-01-01 20:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,21,2412.0,39667.0,0.060806212,1,2025-01-01 21:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,22,1210.0,39667.0,0.030503945,1,2025-01-01 22:00:00
1295.0,잠실역 8번출구,37.51396179,127.1003037,송파구,송파구 신천동 8,23,724.0,39667.0,0.018251947,1,2025-01-01 23:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,0,179.0,7706.0,0.023228653,1,2025-01-01 00:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,1,89.0,7706.0,0.011549442,1,2025-01-01 01:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,2,78.0,7706.0,0.010121983,1,2025-01-01 02:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,3,32.0,7706.0,0.004152608,1,2025-01-01 03:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,4,31.0,7706.0,0.004022839,1,2025-01-01 04:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,5,24.0,7706.0,0.003114456,1,2025-01-01 05:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,6,90.0,7706.0,0.011679211,1,2025-01-01 06:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,7,199.0,7706.0,0.025824033,1,2025-01-01 07:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,8,454.0,7706.0,0.058915131,1,2025-01-01 08:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,9,247.0,7706.0,0.032052946,1,2025-01-01 09:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,10,167.0,7706.0,0.021671425,1,2025-01-01 10:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,11,219.0,7706.0,0.028419413,1,2025-01-01 11:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,12,292.0,7706.0,0.037892551,1,2025-01-01 12:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,13,307.0,7706.0,0.039839086,1,2025-01-01 13:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,14,322.0,7706.0,0.041785622,1,2025-01-01 14:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,15,366.0,7706.0,0.047495458,1,2025-01-01 15:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,16,393.0,7706.0,0.050999221,1,2025-01-01 16:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,17,498.0,7706.0,0.064624968,1,2025-01-01 17:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,18,753.0,7706.0,0.097716065,1,2025-01-01 18:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,19,596.0,7706.0,0.077342331,1,2025-01-01 19:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,20,702.0,7706.0,0.091097846,1,2025-01-01 20:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,21,747.0,7706.0,0.096937451,1,2025-01-01 21:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,22,612.0,7706.0,0.079418635,1,2025-01-01 22:00:00
1296.0,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구,송파구 잠실동 48,23,309.0,7706.0,0.040098624,1,2025-01-01 23:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,0,683.0,34622.0,0.019727341,1,2025-01-01 00:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,1,401.0,34622.0,0.011582231,1,2025-01-01 01:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,2,247.0,34622.0,0.007134192,1,2025-01-01 02:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,3,183.0,34622.0,0.005285657,1,2025-01-01 03:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,4,124.0,34622.0,0.003581538,1,2025-01-01 04:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,5,183.0,34622.0,0.005285657,1,2025-01-01 05:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,6,369.0,34622.0,0.010657963,1,2025-01-01 06:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,7,872.0,34622.0,0.025186298,1,2025-01-01 07:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,8,1985.0,34622.0,0.057333487,1,2025-01-01 08:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,9,2067.0,34622.0,0.059701924,1,2025-01-01 09:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,10,980.0,34622.0,0.028305702,1,2025-01-01 10:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,11,1082.0,34622.0,0.031251805,1,2025-01-01 11:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,12,1383.0,34622.0,0.039945699,1,2025-01-01 12:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,13,1493.0,34622.0,0.04312287,1,2025-01-01 13:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,14,1587.0,34622.0,0.045837907,1,2025-01-01 14:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,15,1794.0,34622.0,0.051816764,1,2025-01-01 15:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,16,1874.0,34622.0,0.054127433,1,2025-01-01 16:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,17,2437.0,34622.0,0.07038877,1,2025-01-01 17:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,18,2932.0,34622.0,0.084686038,1,2025-01-01 18:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,19,2692.0,34622.0,0.077754029,1,2025-01-01 19:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,20,2867.0,34622.0,0.082808619,1,2025-01-01 20:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,21,3014.0,34622.0,0.087054474,1,2025-01-01 21:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,22,2254.0,34622.0,0.065103114,1,2025-01-01 22:00:00
1297.0,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,송파구,송파구 잠실동 48,23,1119.0,34622.0,0.03232049,1,2025-01-01 23:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,0,61.0,7032.0,0.00867463,2,2025-01-01 00:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,1,64.0,7032.0,0.009101251,2,2025-01-01 01:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,2,23.0,7032.0,0.003270762,2,2025-01-01 02:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,3,31.0,7032.0,0.004408419,2,2025-01-01 03:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,4,141.0,7032.0,0.020051195,2,2025-01-01 04:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,5,263.0,7032.0,0.037400455,2,2025-01-01 05:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,6,446.0,7032.0,0.063424346,2,2025-01-01 06:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,7,551.0,7032.0,0.078356086,2,2025-01-01 07:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,8,797.0,7032.0,0.113339022,2,2025-01-01 08:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,9,370.0,7032.0,0.05261661,2,2025-01-01 09:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,10,251.0,7032.0,0.03569397,2,2025-01-01 10:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,11,286.0,7032.0,0.040671217,2,2025-01-01 11:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,12,242.0,7032.0,0.034414107,2,2025-01-01 12:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,13,268.0,7032.0,0.03811149,2,2025-01-01 13:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,14,285.0,7032.0,0.04052901,2,2025-01-01 14:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,15,351.0,7032.0,0.049914676,2,2025-01-01 15:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,16,460.0,7032.0,0.065415245,2,2025-01-01 16:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,17,443.0,7032.0,0.062997725,2,2025-01-01 17:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,18,431.0,7032.0,0.06129124,2,2025-01-01 18:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,19,401.0,7032.0,0.057025028,2,2025-01-01 19:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,20,350.0,7032.0,0.049772469,2,2025-01-01 20:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,21,217.0,7032.0,0.030858931,2,2025-01-01 21:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,22,210.0,7032.0,0.029863481,2,2025-01-01 22:00:00
1299.0,송파소방서 (방이119안전센터),37.51987839,127.1367111,송파구,송파구 방이동 89-29,23,90.0,7032.0,0.012798635,2,2025-01-01 23:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,0,141.0,8180.0,0.017237164,1,2025-01-01 00:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,1,106.0,8180.0,0.012958435,1,2025-01-01 01:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,2,58.0,8180.0,0.007090465,1,2025-01-01 02:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,3,51.0,8180.0,0.006234719,1,2025-01-01 03:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,4,40.0,8180.0,0.004889976,1,2025-01-01 04:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,5,189.0,8180.0,0.023105134,1,2025-01-01 05:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,6,266.0,8180.0,0.032518337,1,2025-01-01 06:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,7,482.0,8180.0,0.058924205,1,2025-01-01 07:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,8,918.0,8180.0,0.112224939,1,2025-01-01 08:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,9,464.0,8180.0,0.056723716,1,2025-01-01 09:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,10,275.0,8180.0,0.033618582,1,2025-01-01 10:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,11,309.0,8180.0,0.037775061,1,2025-01-01 11:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,12,481.0,8180.0,0.058801956,1,2025-01-01 12:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,13,299.0,8180.0,0.036552567,1,2025-01-01 13:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,14,377.0,8180.0,0.04608802,1,2025-01-01 14:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,15,424.0,8180.0,0.051833741,1,2025-01-01 15:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,16,450.0,8180.0,0.055012225,1,2025-01-01 16:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,17,504.0,8180.0,0.061613692,1,2025-01-01 17:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,18,913.0,8180.0,0.111613692,1,2025-01-01 18:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,19,435.0,8180.0,0.053178484,1,2025-01-01 19:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,20,402.0,8180.0,0.049144254,1,2025-01-01 20:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,21,296.0,8180.0,0.036185819,1,2025-01-01 21:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,22,158.0,8180.0,0.019315403,1,2025-01-01 22:00:00
1300.0,오륜사거리,37.50693893,127.1392212,송파구,송파구 방이동 452-17,23,142.0,8180.0,0.017359413,1,2025-01-01 23:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,0,337.0,8771.0,0.038422073,1,2025-01-01 00:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,1,181.0,8771.0,0.020636187,1,2025-01-01 01:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,2,91.0,8771.0,0.0103751,1,2025-01-01 02:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,3,119.0,8771.0,0.013567438,1,2025-01-01 03:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,4,107.0,8771.0,0.012199293,1,2025-01-01 04:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,5,71.0,8771.0,0.008094858,1,2025-01-01 05:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,6,336.0,8771.0,0.038308061,1,2025-01-01 06:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,7,692.0,8771.0,0.078896363,1,2025-01-01 07:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,8,716.0,8771.0,0.081632653,1,2025-01-01 08:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,9,309.0,8771.0,0.035229734,1,2025-01-01 09:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,10,284.0,8771.0,0.032379432,1,2025-01-01 10:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,11,339.0,8771.0,0.038650097,1,2025-01-01 11:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,12,396.0,8771.0,0.045148786,1,2025-01-01 12:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,13,360.0,8771.0,0.041044351,1,2025-01-01 13:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,14,388.0,8771.0,0.044236689,1,2025-01-01 14:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,15,357.0,8771.0,0.040702314,1,2025-01-01 15:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,16,436.0,8771.0,0.049709269,1,2025-01-01 16:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,17,494.0,8771.0,0.05632197,1,2025-01-01 17:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,18,696.0,8771.0,0.079352411,1,2025-01-01 18:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,19,501.0,8771.0,0.057120055,1,2025-01-01 19:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,20,415.0,8771.0,0.047315015,1,2025-01-01 20:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,21,457.0,8771.0,0.052103523,1,2025-01-01 21:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,22,453.0,8771.0,0.051647475,1,2025-01-01 22:00:00
1302.0,한성대입구역6번출구 뒤,37.58876419,127.0063095,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,23,236.0,8771.0,0.026906852,1,2025-01-01 23:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,0,100.0,7508.0,0.013319126,2,2025-01-01 00:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,1,145.0,7508.0,0.019312733,2,2025-01-01 01:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,2,45.0,7508.0,0.005993607,2,2025-01-01 02:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,3,43.0,7508.0,0.005727224,2,2025-01-01 03:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,4,26.0,7508.0,0.003462973,2,2025-01-01 04:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,5,25.0,7508.0,0.003329782,2,2025-01-01 05:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,6,191.0,7508.0,0.025439531,2,2025-01-01 06:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,7,647.0,7508.0,0.086174747,2,2025-01-01 07:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,8,1304.0,7508.0,0.173681406,2,2025-01-01 08:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,9,282.0,7508.0,0.037559936,2,2025-01-01 09:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,10,206.0,7508.0,0.0274374,2,2025-01-01 10:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,11,279.0,7508.0,0.037160362,2,2025-01-01 11:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,12,329.0,7508.0,0.043819925,2,2025-01-01 12:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,13,312.0,7508.0,0.041555674,2,2025-01-01 13:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,14,336.0,7508.0,0.044752264,2,2025-01-01 14:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,15,245.0,7508.0,0.032631859,2,2025-01-01 15:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,16,352.0,7508.0,0.046883324,2,2025-01-01 16:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,17,552.0,7508.0,0.073521577,2,2025-01-01 17:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,18,434.0,7508.0,0.057805008,2,2025-01-01 18:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,19,467.0,7508.0,0.06220032,2,2025-01-01 19:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,20,333.0,7508.0,0.04435269,2,2025-01-01 20:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,21,328.0,7508.0,0.043686734,2,2025-01-01 21:00:00
1303.0,돈암초교 입구,37.59169388,127.012497,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,22,317.0,7508.0,0.04222163,2,2025-01-01 22:00:00
